2026-02-13,21:52:59.806,true,Your Planner,10393,494674,473615,32709.1
2026-02-13,21:53:44.160,true,Your Planner,11551,532892,509703,34489
2026-02-13,21:54:29.022,true,Your Planner,6288,317694,305219,16680.8
2026-02-13,21:55:46.975,true,Your Planner,15326,692849,661503,53918.7
2026-02-13,21:56:18.242,true,Your Planner,7041,350056,335811,18909.1
2026-02-13,21:57:15.550,true,Your Planner,10576,496030,474562,33702.4
2026-02-13,21:57:40.152,true,Your Planner,5349,275400,264649,14652.8
2026-02-13,21:58:29.006,true,Your Planner,11938,554901,530602,39197.7
2026-02-13,21:59:23.806,true,Your Planner,11757,543289,519600,32157.1
2026-02-13,21:59:49.229,true,Your Planner,2655,149984,144815,6653.73
